LAMMPS Description

     496  atoms
     352  bonds
     280  angles
     144  dihedrals
     0  impropers

     5  atom types
     3  bond types
     4  angle types
     2  dihedral types

  -0.1731 17.4831 xlo xhi
  -0.1731 17.4831 ylo yhi
  -0.1731 17.4831 zlo zhi

Masses

1 15.999  # 65
2 1.008  # 66
3 12.011  # 80
4 12.011  # 81
5 1.008  # 85

Atoms  # full

321 107 2 0.0 4.08619 0.08463 4.64742
322 108 1 0.0 2.73013 14.57987 11.38513
323 108 2 0.0 2.95217 14.35267 10.48219
324 108 2 0.0 3.29371 14.01991 11.91903
325 109 1 0.0 0.0888 13.97679 11.98821
326 109 2 0.0 1.00796 14.16571 11.79929
327 109 2 0.0 0.11699 13.30024 12.66476
328 110 1 0.0 3.39061 17.20344 12.00537
329 110 2 0.0 3.16358 16.29855 11.79121
330 110 2 0.0 2.58456 17.57461 12.36419
331 111 1 0.0 14.57987 2.73013 11.38513
332 111 2 0.0 15.49772 2.87516 11.61482
333 111 2 0.0 14.41498 1.81707 11.62045
334 112 1 0.0 17.2212 3.33321 11.98821
335 112 2 0.0 17.57628 3.73917 11.19742
336 112 2 0.0 17.2341 4.03138 12.64291
337 113 1 0.0 13.91939 0.10656 12.00537
338 113 2 0.0 13.2776 0.09399 12.71543
339 113 2 0.0 14.71147 -0.26764 12.39115
340 114 1 0.0 14.57987 14.57987 5.92487
341 114 2 0.0 15.49674 14.35765 5.763
342 114 2 0.0 14.44142 14.36965 6.84838
343 115 1 0.0 17.2212 13.97679 5.32179
344 115 2 0.0 17.59612 14.76152 4.92196
345 115 2 0.0 17.23484 13.32191 4.62381
346 116 1 0.0 13.91939 17.20344 5.30462
347 116 2 0.0 13.25793 17.16582 4.61376
348 116 2 0.0 14.12253 16.28711 5.49253
349 117 1 0.0 5.92487 2.73013 2.73013
350 117 2 0.0 5.36421 3.27049 3.28682
351 117 2 0.0 5.6881 1.82983 2.95291
352 118 1 0.0 5.32179 3.33321 0.0888
353 118 2 0.0 5.52632 3.11586 0.99828
354 118 2 0.0 4.95217 2.52784 -0.27312
355 119 1 0.0 5.26439 0.10656 3.35037
356 119 2 0.0 6.06911 -0.33586 3.62042
357 119 2 0.0 5.00224 -0.34182 2.54634
358 120 1 0.0 2.73013 5.92487 2.73013
359 120 2 0.0 1.82683 5.70085 2.95395
360 120 2 0.0 3.26316 5.35892 3.28854
361 121 1 0.0 3.33321 5.32179 0.0888
362 121 2 0.0 4.00976 4.64524 0.11699
363 121 2 0.0 3.14429 5.51071 1.00796
364 122 1 0.0 0.0888 5.32179 3.33321
365 122 2 0.0 0.0759 4.62362 3.98791
366 122 2 0.0 -0.26628 4.91583 2.54242
367 123 1 0.0 14.57987 11.38513 2.73013
368 123 2 0.0 14.35371 10.46771 2.8832
369 123 2 0.0 14.35371 11.5382 1.81271
370 124 1 0.0 13.97679 11.98821 0.0888
371 124 2 0.0 13.32356 12.68772 0.07469
372 124 2 0.0 14.76625 12.38972 -0.2742
373 125 1 0.0 17.2212 11.98821 3.33321
374 125 2 0.0 16.31037 11.78038 3.12483
375 125 2 0.0 17.57202 12.36509 2.52629
376 126 1 0.0 11.38513 14.57987 2.73013
377 126 2 0.0 10.48234 14.35492 2.95508
378 126 2 0.0 11.91945 14.0183 3.29172
379 127 1 0.0 11.98821 13.97679 0.0888
380 127 2 0.0 12.35783 14.78216 -0.27312
381 127 2 0.0 11.78368 14.19414 0.99828
382 128 1 0.0 12.04561 17.20344 3.35037
383 128 2 0.0 11.23956 17.57461 3.70919
384 128 2 0.0 11.81858 16.29855 3.13621
385 129 1 0.0 0.0 0.0 0.0
386 129 2 0.0 -0.53524 -0.53524 -0.58588
